datacopy2\4\487.txt 4
datacopy2\4\5845.txt 4
datacopy2\5\612.txt 5
datacopy2\5\4292.txt 5
datacopy2\5\8828.txt 5
datacopy2\5\1224.txt 5
datacopy2\5\885.txt 5
datacopy2\5\4816.txt 5
datacopy2\5\1486.txt 5
datacopy2\5\9909.txt 5
datacopy2\5\3438.txt 5
datacopy2\5\9087.txt 5
datacopy2\5\2603.txt 5
datacopy2\5\8882.txt 5
datacopy2\5\2853.txt 5
datacopy2\5\6536.txt 5
datacopy2\5\4620.txt 5
datacopy2\5\5668.txt 5
datacopy2\5\1398.txt 5
datacopy2\5\8372.txt 5
datacopy2\5\7676.txt 5
datacopy2\5\773.txt 5
datacopy2\5\2989.txt 5
datacopy2\5\2850.txt 5
datacopy2\5\4770.txt 5
datacopy2\5\7452.txt 5
datacopy2\5\1106.txt 5
datacopy2\5\4299.txt 5
datacopy2\5\9565.txt 5
datacopy2\5\638.txt 5
datacopy2\5\4730.txt 5
datacopy2\5\644.txt 5
datacopy2\5\5218.txt 5
datacopy2\5\2661.txt 5
datacopy2\5\7095.txt 5
datacopy2\5\4857.txt 5
datacopy2\5\4106.txt 5
datacopy2\5\1540.txt 5
datacopy2\5\3535.txt 5
datacopy2\5\1578.txt 5
datacopy2\5\1594.txt 5
datacopy2\5\3159.txt 5
datacopy2\5\7436.txt 5
datacopy2\5\2518.txt 5
datacopy2\5\1735.txt 5
datacopy2\5\5793.txt 5
datacopy2\5\5104.txt 5
datacopy2\5\3891.txt 5
datacopy2\5\6095.txt 5
datacopy2\5\8395.txt 5
datacopy2\5\2347.txt 5
datacopy2\5\7500.txt 5
datacopy2\5\1749.txt 5
datacopy2\5\8538.txt 5
datacopy2\5\1904.txt 5
datacopy2\5\4248.txt 5
datacopy2\5\506.txt 5
datacopy2\5\7289.txt 5
datacopy2\5\1037.txt 5
datacopy2\5\4889.txt 5
datacopy2\5\505.txt 5
datacopy2\5\2344.txt 5
datacopy2\5\972.txt 5
datacopy2\5\3935.txt 5
datacopy2\5\4225.txt 5
datacopy2\5\8475.txt 5
datacopy2\5\8028.txt 5
datacopy2\5\5046.txt 5
datacopy2\5\5320.txt 5
datacopy2\5\7425.txt 5
datacopy2\5\6928.txt 5
datacopy2\5\7681.txt 5
datacopy2\5\6732.txt 5
datacopy2\5\9624.txt 5
datacopy2\5\8874.txt 5
datacopy2\5\9361.txt 5
datacopy2\5\367.txt 5
datacopy2\5\4446.txt 5
datacopy2\5\1931.txt 5
datacopy2\5\587.txt 5
datacopy2\5\1154.txt 5
datacopy2\5\2562.txt 5
datacopy2\5\8127.txt 5
datacopy2\5\1414.txt 5
datacopy2\5\5097.txt 5
datacopy2\5\7940.txt 5
datacopy2\5\5464.txt 5
datacopy2\5\8181.txt 5
datacopy2\5\4680.txt 5
datacopy2\5\2252.txt 5
datacopy2\5\5041.txt 5
datacopy2\5\7134.txt 5
datacopy2\5\160.txt 5
datacopy2\5\5374.txt 5
datacopy2\5\1732.txt 5
datacopy2\5\8758.txt 5
datacopy2\5\7737.txt 5
datacopy2\5\6858.txt 5
datacopy2\5\2361.txt 5
datacopy2\5\5207.txt 5
datacopy2\5\6381.txt 5
datacopy2\5\6569.txt 5
datacopy2\5\8399.txt 5
datacopy2\5\3415.txt 5
datacopy2\5\1718.txt 5
datacopy2\5\8017.txt 5
datacopy2\5\5314.txt 5
datacopy2\5\9214.txt 5
datacopy2\5\176.txt 5
datacopy2\5\975.txt 5
datacopy2\5\85.txt 5
datacopy2\5\7585.txt 5
datacopy2\5\4822.txt 5
datacopy2\5\3956.txt 5
datacopy2\5\2864.txt 5
datacopy2\5\6499.txt 5
datacopy2\5\9044.txt 5
datacopy2\5\5414.txt 5
datacopy2\5\1498.txt 5
datacopy2\5\3693.txt 5
datacopy2\5\8202.txt 5
datacopy2\5\7403.txt 5
datacopy2\5\8859.txt 5
datacopy2\5\3156.txt 5
datacopy2\5\3496.txt 5
datacopy2\5\882.txt 5
datacopy2\5\357.txt 5
datacopy2\5\2074.txt 5
datacopy2\5\1177.txt 5
datacopy2\5\2335.txt 5
datacopy2\5\7392.txt 5
datacopy2\5\5453.txt 5
datacopy2\5\2486.txt 5
datacopy2\5\2740.txt 5
datacopy2\5\6033.txt 5
datacopy2\5\4218.txt 5
datacopy2\5\9766.txt 5
datacopy2\5\1347.txt 5
datacopy2\5\4934.txt 5
datacopy2\5\1857.txt 5
datacopy2\5\3645.txt 5
datacopy2\5\6786.txt 5
datacopy2\5\8270.txt 5
datacopy2\5\9428.txt 5
datacopy2\5\7156.txt 5
datacopy2\5\9337.txt 5
datacopy2\5\6447.txt 5
datacopy2\5\7701.txt 5
datacopy2\5\6838.txt 5
datacopy2\5\8406.txt 5
datacopy2\5\4527.txt 5
datacopy2\5\5946.txt 5
datacopy2\5\4279.txt 5
datacopy2\5\9523.txt 5
datacopy2\5\4752.txt 5
datacopy2\5\774.txt 5
datacopy2\5\7003.txt 5
datacopy2\5\4360.txt 5
datacopy2\5\234.txt 5
datacopy2\5\8479.txt 5
datacopy2\5\6825.txt 5
datacopy2\5\2277.txt 5
datacopy2\5\2728.txt 5
datacopy2\5\8867.txt 5
datacopy2\5\4386.txt 5
datacopy2\5\7167.txt 5
datacopy2\5\4037.txt 5
datacopy2\5\6111.txt 5
datacopy2\5\1204.txt 5
datacopy2\5\4318.txt 5
datacopy2\5\7196.txt 5
datacopy2\5\5681.txt 5
datacopy2\5\9101.txt 5
datacopy2\5\6261.txt 5
datacopy2\5\599.txt 5
datacopy2\5\3843.txt 5
datacopy2\5\4549.txt 5
datacopy2\5\4563.txt 5
datacopy2\5\6320.txt 5
datacopy2\5\5044.txt 5
datacopy2\5\8015.txt 5
datacopy2\5\7454.txt 5
datacopy2\5\4836.txt 5
datacopy2\5\4398.txt 5
datacopy2\5\8171.txt 5
datacopy2\5\6763.txt 5
datacopy2\5\5028.txt 5
datacopy2\5\7268.txt 5
datacopy2\5\3091.txt 5
datacopy2\5\576.txt 5
datacopy2\5\1603.txt 5
datacopy2\5\5388.txt 5
datacopy2\5\5798.txt 5
datacopy2\5\3382.txt 5
datacopy2\5\8162.txt 5
datacopy2\5\4051.txt 5
datacopy2\5\1324.txt 5
datacopy2\5\5818.txt 5
datacopy2\5\6469.txt 5
datacopy2\5\7027.txt 5
datacopy2\5\4408.txt 5
datacopy2\5\8513.txt 5
datacopy2\5\7331.txt 5
datacopy2\5\3670.txt 5
datacopy2\5\7709.txt 5
datacopy2\5\3868.txt 5
datacopy2\5\5392.txt 5
datacopy2\5\1760.txt 5
datacopy2\5\8384.txt 5
datacopy2\5\5819.txt 5
datacopy2\5\9516.txt 5
datacopy2\5\3887.txt 5
datacopy2\5\9599.txt 5
datacopy2\5\8873.txt 5
datacopy2\5\1341.txt 5
datacopy2\5\3973.txt 5
datacopy2\5\8432.txt 5
datacopy2\5\551.txt 5
datacopy2\5\6949.txt 5
datacopy2\5\7183.txt 5
datacopy2\5\7197.txt 5
datacopy2\5\414.txt 5
datacopy2\5\4238.txt 5
datacopy2\5\6516.txt 5
datacopy2\5\6862.txt 5
datacopy2\5\5786.txt 5
datacopy2\5\9053.txt 5
datacopy2\5\7142.txt 5
datacopy2\5\665.txt 5
datacopy2\5\4793.txt 5
datacopy2\5\4138.txt 5
datacopy2\5\7053.txt 5
datacopy2\5\5415.txt 5
datacopy2\5\9049.txt 5
datacopy2\5\9873.txt 5
datacopy2\5\9736.txt 5
datacopy2\5\8997.txt 5
datacopy2\5\9037.txt 5
datacopy2\5\6879.txt 5
datacopy2\5\218.txt 5
datacopy2\5\4514.txt 5
datacopy2\5\4403.txt 5
datacopy2\5\182.txt 5
datacopy2\5\5886.txt 5
datacopy2\5\9906.txt 5
datacopy2\5\2479.txt 5
datacopy2\5\4256.txt 5
datacopy2\5\6122.txt 5
datacopy2\5\3911.txt 5
datacopy2\5\3199.txt 5
datacopy2\5\432.txt 5
datacopy2\5\6683.txt 5
datacopy2\5\2827.txt 5
datacopy2\5\5038.txt 5
datacopy2\5\3572.txt 5
datacopy2\5\2342.txt 5
datacopy2\5\3872.txt 5
datacopy2\5\8280.txt 5
datacopy2\5\8236.txt 5
datacopy2\5\8326.txt 5
datacopy2\5\8306.txt 5
datacopy2\5\3295.txt 5
datacopy2\5\5568.txt 5
datacopy2\5\8952.txt 5
datacopy2\5\1015.txt 5
datacopy2\5\6869.txt 5
datacopy2\5\8823.txt 5
datacopy2\5\5025.txt 5
datacopy2\5\3691.txt 5
datacopy2\5\7526.txt 5
datacopy2\5\6947.txt 5
datacopy2\5\8376.txt 5
datacopy2\5\745.txt 5
datacopy2\5\8692.txt 5
datacopy2\5\5081.txt 5
datacopy2\5\101.txt 5
datacopy2\5\6634.txt 5
datacopy2\5\2589.txt 5
datacopy2\5\4896.txt 5
datacopy2\5\9099.txt 5
datacopy2\5\2753.txt 5
datacopy2\5\1746.txt 5
datacopy2\5\8046.txt 5
datacopy2\5\7385.txt 5
datacopy2\5\4199.txt 5
datacopy2\5\5244.txt 5
datacopy2\5\9951.txt 5
datacopy2\5\6698.txt 5
datacopy2\5\9678.txt 5
datacopy2\5\8536.txt 5
datacopy2\5\8447.txt 5
datacopy2\5\1713.txt 5
datacopy2\5\4548.txt 5
datacopy2\5\767.txt 5
datacopy2\5\8318.txt 5
datacopy2\5\1600.txt 5
datacopy2\5\2564.txt 5
datacopy2\5\3106.txt 5
datacopy2\5\6428.txt 5
datacopy2\5\4911.txt 5
datacopy2\5\4075.txt 5
datacopy2\5\6848.txt 5
datacopy2\5\9774.txt 5
datacopy2\5\8892.txt 5
datacopy2\5\5234.txt 5
datacopy2\5\9019.txt 5
datacopy2\5\8098.txt 5
datacopy2\5\6206.txt 5
datacopy2\5\9118.txt 5
datacopy2\5\2066.txt 5
datacopy2\5\3762.txt 5
datacopy2\5\4373.txt 5
datacopy2\5\9597.txt 5
datacopy2\5\4778.txt 5
datacopy2\5\6788.txt 5
datacopy2\5\6801.txt 5
datacopy2\5\9468.txt 5
datacopy2\5\3409.txt 5
datacopy2\5\4748.txt 5
datacopy2\5\6538.txt 5
datacopy2\5\881.txt 5
datacopy2\5\9852.txt 5
datacopy2\5\6701.txt 5
datacopy2\5\404.txt 5
datacopy2\5\346.txt 5
datacopy2\5\1057.txt 5
datacopy2\5\7904.txt 5
datacopy2\5\6775.txt 5
datacopy2\5\7984.txt 5
datacopy2\5\1270.txt 5
datacopy2\5\2701.txt 5
datacopy2\5\716.txt 5
datacopy2\5\5781.txt 5
datacopy2\5\6335.txt 5
datacopy2\5\8243.txt 5
datacopy2\5\5049.txt 5
datacopy2\5\4402.txt 5
datacopy2\5\5065.txt 5
datacopy2\5\8231.txt 5
datacopy2\5\5221.txt 5
datacopy2\5\3246.txt 5
datacopy2\5\8166.txt 5
datacopy2\5\5452.txt 5
datacopy2\5\5586.txt 5
datacopy2\5\6532.txt 5
datacopy2\5\9492.txt 5
datacopy2\5\8949.txt 5
datacopy2\5\867.txt 5
datacopy2\5\3099.txt 5
datacopy2\5\1901.txt 5
datacopy2\5\5520.txt 5
datacopy2\5\8321.txt 5
datacopy2\5\5157.txt 5
datacopy2\5\530.txt 5
datacopy2\5\1721.txt 5
datacopy2\5\5481.txt 5
datacopy2\5\9656.txt 5
datacopy2\5\8731.txt 5
datacopy2\5\3262.txt 5
datacopy2\5\6612.txt 5
datacopy2\5\2610.txt 5
datacopy2\5\9614.txt 5
datacopy2\5\3685.txt 5
datacopy2\5\8766.txt 5
datacopy2\5\5449.txt 5
datacopy2\5\5399.txt 5
datacopy2\5\7930.txt 5
datacopy2\5\4534.txt 5
datacopy2\5\2428.txt 5
datacopy2\5\3394.txt 5
datacopy2\5\9635.txt 5
datacopy2\5\5500.txt 5
datacopy2\5\9555.txt 5
datacopy2\5\523.txt 5
datacopy2\5\1178.txt 5
datacopy2\5\3150.txt 5
datacopy2\5\4728.txt 5
datacopy2\5\3740.txt 5
datacopy2\5\3483.txt 5
datacopy2\5\9957.txt 5
datacopy2\5\2937.txt 5
datacopy2\5\1634.txt 5
datacopy2\5\6340.txt 5
datacopy2\5\6843.txt 5
datacopy2\5\2302.txt 5
datacopy2\5\7075.txt 5
datacopy2\5\994.txt 5
datacopy2\5\8339.txt 5
datacopy2\5\2845.txt 5
datacopy2\1\484.txt 1
datacopy2\1\9852.txt 1
datacopy2\1\2505.txt 1
datacopy2\1\7699.txt 1
datacopy2\1\4712.txt 1
datacopy2\1\1450.txt 1
datacopy2\1\3514.txt 1
datacopy2\1\5981.txt 1
datacopy2\1\9903.txt 1
datacopy2\1\4664.txt 1
datacopy2\1\4185.txt 1
datacopy2\1\400.txt 1
datacopy2\1\2809.txt 1
datacopy2\1\3928.txt 1
datacopy2\1\3329.txt 1
datacopy2\1\2326.txt 1
datacopy2\1\1078.txt 1
datacopy2\1\6575.txt 1
datacopy2\2\8420.txt 2
datacopy2\2\8795.txt 2
datacopy2\2\4189.txt 2
datacopy2\2\6523.txt 2
datacopy2\2\2699.txt 2
datacopy2\2\2274.txt 2
datacopy2\2\3184.txt 2
datacopy2\2\546.txt 2
datacopy2\2\1029.txt 2
datacopy2\2\1392.txt 2
datacopy2\2\5258.txt 2
datacopy2\3\6570.txt 3
datacopy2\3\8938.txt 3
datacopy2\3\5979.txt 3
datacopy2\3\6469.txt 3
datacopy2\3\6187.txt 3
datacopy2\3\7924.txt 3
datacopy2\3\2715.txt 3
datacopy2\3\8552.txt 3
datacopy2\3\8811.txt 3
datacopy2\3\104.txt 3
datacopy2\3\4731.txt 3
datacopy2\3\8449.txt 3
datacopy2\3\2782.txt 3
datacopy2\3\6116.txt 3
datacopy2\3\9711.txt 3
datacopy2\3\5526.txt 3
datacopy2\3\8490.txt 3
datacopy2\3\9357.txt 3
datacopy2\3\8303.txt 3
datacopy2\3\407.txt 3
datacopy2\3\3622.txt 3
datacopy2\3\9307.txt 3
datacopy2\3\9240.txt 3
datacopy2\3\3750.txt 3
datacopy2\3\6819.txt 3
datacopy2\3\1964.txt 3
datacopy2\3\8100.txt 3
datacopy2\3\7659.txt 3
datacopy2\3\1047.txt 3
datacopy2\3\879.txt 3
datacopy2\3\7437.txt 3
datacopy2\3\5210.txt 3
datacopy2\3\4444.txt 3
datacopy2\3\260.txt 3
datacopy2\3\5297.txt 3
datacopy2\3\8529.txt 3
datacopy2\3\5926.txt 3
datacopy2\3\5339.txt 3
datacopy2\3\4775.txt 3
datacopy2\3\451.txt 3
datacopy2\3\5180.txt 3
datacopy2\3\8415.txt 3
datacopy2\3\9801.txt 3
datacopy2\3\4354.txt 3
datacopy2\3\6446.txt 3
datacopy2\3\4326.txt 3
datacopy2\3\9995.txt 3
datacopy2\3\7136.txt 3
datacopy2\3\1503.txt 3
datacopy2\3\6021.txt 3
datacopy2\3\1887.txt 3
datacopy2\3\9963.txt 3
datacopy2\3\413.txt 3
datacopy2\3\6701.txt 3
datacopy2\3\1741.txt 3
datacopy2\3\4577.txt 3
datacopy2\3\2133.txt 3
datacopy2\3\2811.txt 3
datacopy2\3\8770.txt 3
datacopy2\3\2232.txt 3
datacopy2\3\4337.txt 3
datacopy2\3\8677.txt 3
datacopy2\3\7312.txt 3
datacopy2\3\566.txt 3
datacopy2\3\978.txt 3
datacopy2\3\6152.txt 3
datacopy2\3\9126.txt 3
datacopy2\4\8207.txt 4
datacopy2\4\6054.txt 4
datacopy2\4\9917.txt 4
datacopy2\4\1603.txt 4
datacopy2\4\307.txt 4
datacopy2\4\747.txt 4
datacopy2\4\6543.txt 4
datacopy2\4\5898.txt 4
datacopy2\4\4184.txt 4
datacopy2\4\5581.txt 4
datacopy2\4\2177.txt 4
datacopy2\4\5416.txt 4
datacopy2\4\7737.txt 4
datacopy2\4\9704.txt 4
datacopy2\4\6135.txt 4
datacopy2\4\1180.txt 4
datacopy2\4\9199.txt 4
datacopy2\4\1715.txt 4
datacopy2\4\604.txt 4
datacopy2\4\8022.txt 4
datacopy2\4\4838.txt 4
datacopy2\4\3179.txt 4
datacopy2\4\4503.txt 4
datacopy2\4\1976.txt 4
datacopy2\4\9800.txt 4
datacopy2\4\4078.txt 4
datacopy2\4\5736.txt 4
datacopy2\4\5580.txt 4
datacopy2\4\6155.txt 4
datacopy2\4\3186.txt 4
datacopy2\4\4177.txt 4
datacopy2\4\4103.txt 4
datacopy2\4\1660.txt 4
datacopy2\4\6305.txt 4
datacopy2\4\2544.txt 4
datacopy2\4\1710.txt 4
datacopy2\4\528.txt 4
datacopy2\4\9529.txt 4
datacopy2\4\5265.txt 4
datacopy2\4\167.txt 4
datacopy2\4\2695.txt 4
datacopy2\4\94.txt 4
datacopy2\4\97.txt 4
datacopy2\4\5388.txt 4
datacopy2\4\2871.txt 4
datacopy2\4\4654.txt 4
datacopy2\4\4439.txt 4
datacopy2\4\1375.txt 4
datacopy2\4\9196.txt 4
datacopy2\4\1733.txt 4
datacopy2\4\3010.txt 4
datacopy2\4\5711.txt 4
datacopy2\4\6711.txt 4
datacopy2\4\4772.txt 4
datacopy2\4\9857.txt 4
datacopy2\4\9648.txt 4
datacopy2\4\1579.txt 4
datacopy2\4\3453.txt 4
datacopy2\4\91.txt 4
datacopy2\4\1625.txt 4
datacopy2\4\329.txt 4
datacopy2\4\2996.txt 4
datacopy2\4\4093.txt 4
datacopy2\4\1574.txt 4
datacopy2\4\6019.txt 4
datacopy2\4\733.txt 4
datacopy2\4\6902.txt 4
datacopy2\4\108.txt 4
datacopy2\4\8035.txt 4
datacopy2\4\8705.txt 4
datacopy2\4\904.txt 4
datacopy2\4\5376.txt 4
datacopy2\4\2899.txt 4
datacopy2\4\364.txt 4
datacopy2\4\2633.txt 4
datacopy2\4\1140.txt 4
datacopy2\4\6424.txt 4
datacopy2\4\3117.txt 4
datacopy2\4\8458.txt 4
datacopy2\4\9165.txt 4
datacopy2\4\8395.txt 4
datacopy2\4\5025.txt 4
datacopy2\4\6226.txt 4
datacopy2\4\3223.txt 4
datacopy2\4\289.txt 4
datacopy2\4\924.txt 4
datacopy2\4\3211.txt 4
datacopy2\4\6681.txt 4
datacopy2\4\1732.txt 4
datacopy2\4\4235.txt 4
datacopy2\4\5950.txt 4
datacopy2\4\5560.txt 4
datacopy2\4\8696.txt 4
datacopy2\4\1718.txt 4
datacopy2\4\3261.txt 4
datacopy2\4\6955.txt 4
datacopy2\4\9913.txt 4
datacopy2\4\3562.txt 4
datacopy2\4\5224.txt 4
datacopy2\4\3248.txt 4
datacopy2\4\7985.txt 4
datacopy2\4\7786.txt 4
datacopy2\4\1711.txt 4
datacopy2\4\1908.txt 4
datacopy2\4\3694.txt 4
datacopy2\4\2181.txt 4
datacopy2\4\727.txt 4
datacopy2\4\8684.txt 4
datacopy2\4\1689.txt 4
datacopy2\4\623.txt 4
datacopy2\4\9622.txt 4
datacopy2\4\4035.txt 4
datacopy2\4\9444.txt 4
datacopy2\4\2746.txt 4
datacopy2\4\2217.txt 4
datacopy2\4\8209.txt 4
datacopy2\4\4613.txt 4
datacopy2\4\6880.txt 4
datacopy2\4\1869.txt 4
datacopy2\4\5910.txt 4
datacopy2\4\8195.txt 4
datacopy2\4\7685.txt 4
datacopy2\4\6756.txt 4
datacopy2\4\6253.txt 4
datacopy2\4\3934.txt 4
datacopy2\4\5555.txt 4
datacopy2\4\2172.txt 4
datacopy2\4\1362.txt 4
datacopy2\4\6404.txt 4
datacopy2\4\5603.txt 4
datacopy2\4\5518.txt 4
datacopy2\4\7499.txt 4
datacopy2\4\984.txt 4
datacopy2\4\7837.txt 4
datacopy2\4\1704.txt 4
datacopy2\5\2023.txt 5
datacopy2\5\9182.txt 5
datacopy2\5\5629.txt 5
datacopy2\5\2071.txt 5
datacopy2\5\5195.txt 5
datacopy2\5\6994.txt 5
datacopy2\5\3116.txt 5
datacopy2\5\2858.txt 5
datacopy2\5\9617.txt 5
datacopy2\5\3195.txt 5
datacopy2\5\9416.txt 5
datacopy2\5\6143.txt 5
datacopy2\5\5876.txt 5
datacopy2\5\681.txt 5
datacopy2\5\773.txt 5
datacopy2\5\3701.txt 5
datacopy2\5\5688.txt 5
datacopy2\5\9766.txt 5
datacopy2\5\6447.txt 5
datacopy2\5\3652.txt 5
datacopy2\5\6181.txt 5
datacopy2\5\6450.txt 5
datacopy2\5\2642.txt 5
datacopy2\5\420.txt 5
datacopy2\5\1056.txt 5
datacopy2\5\2294.txt 5
datacopy2\5\5595.txt 5
datacopy2\5\5027.txt 5
datacopy2\5\1459.txt 5
datacopy2\5\2563.txt 5
datacopy2\5\1914.txt 5
