"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\5759.txt" datacopy2\5759.txt 3
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\4418.txt" datacopy2\4418.txt 3
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\2601.txt" datacopy2\2601.txt 3
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\5377.txt" datacopy2\5377.txt 3
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\828.txt" datacopy2\828.txt 3
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\2435.txt" datacopy2\2435.txt 3
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\1965.txt" datacopy2\1965.txt 3
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\1606.txt" datacopy2\1606.txt 3
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\9928.txt" datacopy2\9928.txt 3
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\5520.txt" datacopy2\5520.txt 3
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\6473.txt" datacopy2\6473.txt 3
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\1352.txt" datacopy2\1352.txt 3
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\8223.txt" datacopy2\8223.txt 3
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\975.txt" datacopy2\975.txt 3
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\6250.txt" datacopy2\6250.txt 3
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\5729.txt" datacopy2\5729.txt 3
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\800.txt" datacopy2\800.txt 3
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\7952.txt" datacopy2\7952.txt 3
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\9328.txt" datacopy2\9328.txt 3
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\9983.txt" datacopy2\9983.txt 3
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\2262.txt" datacopy2\2262.txt 3
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\7089.txt" datacopy2\7089.txt 3
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\6694.txt" datacopy2\6694.txt 3
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\6918.txt" datacopy2\6918.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\6052.txt" datacopy2\6052.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\6738.txt" datacopy2\6738.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\2422.txt" datacopy2\2422.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\5028.txt" datacopy2\5028.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\6916.txt" datacopy2\6916.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\6543.txt" datacopy2\6543.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\6142.txt" datacopy2\6142.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\3581.txt" datacopy2\3581.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\2275.txt" datacopy2\2275.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\2472.txt" datacopy2\2472.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\4649.txt" datacopy2\4649.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\427.txt" datacopy2\427.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\5916.txt" datacopy2\5916.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\325.txt" datacopy2\325.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\920.txt" datacopy2\920.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\9915.txt" datacopy2\9915.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\6903.txt" datacopy2\6903.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\4626.txt" datacopy2\4626.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\8733.txt" datacopy2\8733.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\9544.txt" datacopy2\9544.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\3888.txt" datacopy2\3888.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\6438.txt" datacopy2\6438.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\3486.txt" datacopy2\3486.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\962.txt" datacopy2\962.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\2138.txt" datacopy2\2138.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\8981.txt" datacopy2\8981.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\1496.txt" datacopy2\1496.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\2088.txt" datacopy2\2088.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\5106.txt" datacopy2\5106.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\1744.txt" datacopy2\1744.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\43.txt" datacopy2\43.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\1841.txt" datacopy2\1841.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\3222.txt" datacopy2\3222.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\6533.txt" datacopy2\6533.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\5837.txt" datacopy2\5837.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\9075.txt" datacopy2\9075.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\9870.txt" datacopy2\9870.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\5358.txt" datacopy2\5358.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\5976.txt" datacopy2\5976.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\8667.txt" datacopy2\8667.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\7332.txt" datacopy2\7332.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\6586.txt" datacopy2\6586.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\656.txt" datacopy2\656.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\5809.txt" datacopy2\5809.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\5761.txt" datacopy2\5761.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\8653.txt" datacopy2\8653.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\2428.txt" datacopy2\2428.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\9347.txt" datacopy2\9347.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\1491.txt" datacopy2\1491.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\9059.txt" datacopy2\9059.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\5583.txt" datacopy2\5583.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\7809.txt" datacopy2\7809.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\324.txt" datacopy2\324.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\3346.txt" datacopy2\3346.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\1869.txt" datacopy2\1869.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\8835.txt" datacopy2\8835.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\2997.txt" datacopy2\2997.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\422.txt" datacopy2\422.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\2542.txt" datacopy2\2542.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\6936.txt" datacopy2\6936.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\8793.txt" datacopy2\8793.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\3438.txt" datacopy2\3438.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\1011.txt" datacopy2\1011.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\5349.txt" datacopy2\5349.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\1076.txt" datacopy2\1076.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\8872.txt" datacopy2\8872.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\4848.txt" datacopy2\4848.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\4423.txt" datacopy2\4423.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\467.txt" datacopy2\467.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\8601.txt" datacopy2\8601.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\2578.txt" datacopy2\2578.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\3179.txt" datacopy2\3179.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\2659.txt" datacopy2\2659.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\1227.txt" datacopy2\1227.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\2265.txt" datacopy2\2265.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\6898.txt" datacopy2\6898.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\1048.txt" datacopy2\1048.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\6359.txt" datacopy2\6359.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\8444.txt" datacopy2\8444.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\3298.txt" datacopy2\3298.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\566.txt" datacopy2\566.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\1856.txt" datacopy2\1856.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\3475.txt" datacopy2\3475.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\92.txt" datacopy2\92.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\1026.txt" datacopy2\1026.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\1634.txt" datacopy2\1634.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\6041.txt" datacopy2\6041.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\1603.txt" datacopy2\1603.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\7395.txt" datacopy2\7395.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\7022.txt" datacopy2\7022.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\6666.txt" datacopy2\6666.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\9579.txt" datacopy2\9579.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\5605.txt" datacopy2\5605.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\1269.txt" datacopy2\1269.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\5043.txt" datacopy2\5043.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\1160.txt" datacopy2\1160.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\6399.txt" datacopy2\6399.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\1834.txt" datacopy2\1834.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\3152.txt" datacopy2\3152.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\8610.txt" datacopy2\8610.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\6046.txt" datacopy2\6046.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\2216.txt" datacopy2\2216.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\4151.txt" datacopy2\4151.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\3767.txt" datacopy2\3767.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\7159.txt" datacopy2\7159.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\2313.txt" datacopy2\2313.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\2357.txt" datacopy2\2357.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\2369.txt" datacopy2\2369.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\3489.txt" datacopy2\3489.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\1028.txt" datacopy2\1028.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\7642.txt" datacopy2\7642.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\8883.txt" datacopy2\8883.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\8871.txt" datacopy2\8871.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\7409.txt" datacopy2\7409.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\5646.txt" datacopy2\5646.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\5718.txt" datacopy2\5718.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\3295.txt" datacopy2\3295.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\7130.txt" datacopy2\7130.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\5677.txt" datacopy2\5677.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\4274.txt" datacopy2\4274.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\4.txt" datacopy2\4.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\7004.txt" datacopy2\7004.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\2243.txt" datacopy2\2243.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\6316.txt" datacopy2\6316.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\7001.txt" datacopy2\7001.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\5671.txt" datacopy2\5671.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\9814.txt" datacopy2\9814.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\4740.txt" datacopy2\4740.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\3412.txt" datacopy2\3412.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\4702.txt" datacopy2\4702.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\7730.txt" datacopy2\7730.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\1454.txt" datacopy2\1454.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\7240.txt" datacopy2\7240.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\2051.txt" datacopy2\2051.txt 4
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\9567.txt" datacopy2\9567.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\3583.txt" datacopy2\3583.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\7265.txt" datacopy2\7265.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\3163.txt" datacopy2\3163.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\8755.txt" datacopy2\8755.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\8011.txt" datacopy2\8011.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\5361.txt" datacopy2\5361.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\1293.txt" datacopy2\1293.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\9620.txt" datacopy2\9620.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\5816.txt" datacopy2\5816.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\3759.txt" datacopy2\3759.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\748.txt" datacopy2\748.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\9280.txt" datacopy2\9280.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\173.txt" datacopy2\173.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\9937.txt" datacopy2\9937.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\4642.txt" datacopy2\4642.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\3460.txt" datacopy2\3460.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\1297.txt" datacopy2\1297.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\6547.txt" datacopy2\6547.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\8036.txt" datacopy2\8036.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\9755.txt" datacopy2\9755.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\6195.txt" datacopy2\6195.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\9502.txt" datacopy2\9502.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\66.txt" datacopy2\66.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\9957.txt" datacopy2\9957.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\4144.txt" datacopy2\4144.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\8487.txt" datacopy2\8487.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\7547.txt" datacopy2\7547.txt 5
"D:\SHALAN REP\SHALAN AP\AP_LAB2\datacopy2\1412.txt" datacopy2\1412.txt 5
